allt,i,cost_cap,cost_fom,cost_vom,heat_rate
2030,BATTERY_2,33897486.0,847437.0,0.0,0.0
2031,BATTERY_2,33494090.0,837352.0,0.0,0.0
2032,BATTERY_2,33070372.0,826759.0,0.0,0.0
2033,BATTERY_2,32646653.0,816166.0,0.0,0.0
2034,BATTERY_2,32222935.0,805573.0,0.0,0.0
2035,BATTERY_2,31799216.0,794980.0,0.0,0.0
2036,BATTERY_2,31375497.0,784387.0,0.0,0.0
2037,BATTERY_2,30951779.0,773794.0,0.0,0.0
2038,BATTERY_2,30528060.0,763202.0,0.0,0.0
2039,BATTERY_2,30104342.0,752609.0,0.0,0.0
2040,BATTERY_2,29680623.0,742016.0,0.0,0.0
2041,BATTERY_2,29256905.0,731423.0,0.0,0.0
2042,BATTERY_2,28833186.0,720830.0,0.0,0.0
2043,BATTERY_2,28409467.0,710237.0,0.0,0.0
2044,BATTERY_2,27985749.0,699644.0,0.0,0.0
2045,BATTERY_2,27562030.0,689051.0,0.0,0.0
2046,BATTERY_2,27138312.0,678458.0,0.0,0.0
2047,BATTERY_2,26714593.0,667865.0,0.0,0.0
2048,BATTERY_2,26290875.0,657272.0,0.0,0.0
2049,BATTERY_2,25867156.0,646679.0,0.0,0.0
2050,BATTERY_2,25449126.0,636228.0,0.0,0.0
2051,BATTERY_2,25449126.0,636228.0,0.0,0.0
2052,BATTERY_2,25449126.0,636228.0,0.0,0.0
2053,BATTERY_2,25449126.0,636228.0,0.0,0.0
2054,BATTERY_2,25449126.0,636228.0,0.0,0.0
2055,BATTERY_2,25449126.0,636228.0,0.0,0.0
2056,BATTERY_2,25449126.0,636228.0,0.0,0.0
2057,BATTERY_2,25449126.0,636228.0,0.0,0.0
2058,BATTERY_2,25449126.0,636228.0,0.0,0.0
2059,BATTERY_2,25449126.0,636228.0,0.0,0.0
2060,BATTERY_2,25449126.0,636228.0,0.0,0.0
2061,BATTERY_2,25449126.0,636228.0,0.0,0.0
2062,BATTERY_2,25449126.0,636228.0,0.0,0.0
2063,BATTERY_2,25449126.0,636228.0,0.0,0.0
2064,BATTERY_2,25449126.0,636228.0,0.0,0.0
2065,BATTERY_2,25449126.0,636228.0,0.0,0.0
2066,BATTERY_2,25449126.0,636228.0,0.0,0.0
2067,BATTERY_2,25449126.0,636228.0,0.0,0.0
2068,BATTERY_2,25449126.0,636228.0,0.0,0.0
2069,BATTERY_2,25449126.0,636228.0,0.0,0.0
2070,BATTERY_2,25449126.0,636228.0,0.0,0.0
2023,BATTERY_4,73445309.0,1836133.0,0.0,0.0
2024,BATTERY_4,68242933.0,1706073.0,0.0,0.0
2025,BATTERY_4,64570667.0,1614267.0,0.0,0.0
2026,BATTERY_4,61816468.0,1545412.0,0.0,0.0
2027,BATTERY_4,59368291.0,1484207.0,0.0,0.0
2028,BATTERY_4,56614092.0,1415352.0,0.0,0.0
2029,BATTERY_4,54471937.0,1361798.0,0.0,0.0
2030,BATTERY_4,52329783.0,1308245.0,0.0,0.0
2031,BATTERY_4,51701672.0,1292542.0,0.0,0.0
2032,BATTERY_4,51047550.0,1276189.0,0.0,0.0
2033,BATTERY_4,50393428.0,1259836.0,0.0,0.0
2034,BATTERY_4,49739305.0,1243483.0,0.0,0.0
2035,BATTERY_4,49085183.0,1227130.0,0.0,0.0
2036,BATTERY_4,48431061.0,1210777.0,0.0,0.0
2037,BATTERY_4,47776938.0,1194423.0,0.0,0.0
2038,BATTERY_4,47122816.0,1178070.0,0.0,0.0
2039,BATTERY_4,46468694.0,1161717.0,0.0,0.0
2040,BATTERY_4,45814572.0,1145364.0,0.0,0.0
2041,BATTERY_4,45160449.0,1129011.0,0.0,0.0
2042,BATTERY_4,44506327.0,1112658.0,0.0,0.0
2043,BATTERY_4,43852205.0,1096305.0,0.0,0.0
2044,BATTERY_4,43198082.0,1079952.0,0.0,0.0
2045,BATTERY_4,42543960.0,1063599.0,0.0,0.0
2046,BATTERY_4,41889838.0,1047246.0,0.0,0.0
2047,BATTERY_4,41235716.0,1030893.0,0.0,0.0
2048,BATTERY_4,40581593.0,1014540.0,0.0,0.0
2049,BATTERY_4,39927471.0,998187.0,0.0,0.0
2050,BATTERY_4,39273349.0,981834.0,0.0,0.0
2051,BATTERY_4,39273349.0,981834.0,0.0,0.0
2052,BATTERY_4,39273349.0,981834.0,0.0,0.0
2053,BATTERY_4,39273349.0,981834.0,0.0,0.0
2054,BATTERY_4,39273349.0,981834.0,0.0,0.0
2055,BATTERY_4,39273349.0,981834.0,0.0,0.0
2056,BATTERY_4,39273349.0,981834.0,0.0,0.0
2057,BATTERY_4,39273349.0,981834.0,0.0,0.0
2058,BATTERY_4,39273349.0,981834.0,0.0,0.0
2059,BATTERY_4,39273349.0,981834.0,0.0,0.0
2060,BATTERY_4,39273349.0,981834.0,0.0,0.0
2061,BATTERY_4,39273349.0,981834.0,0.0,0.0
2062,BATTERY_4,39273349.0,981834.0,0.0,0.0
2063,BATTERY_4,39273349.0,981834.0,0.0,0.0
2064,BATTERY_4,39273349.0,981834.0,0.0,0.0
2065,BATTERY_4,39273349.0,981834.0,0.0,0.0
2066,BATTERY_4,39273349.0,981834.0,0.0,0.0
2067,BATTERY_4,39273349.0,981834.0,0.0,0.0
2068,BATTERY_4,39273349.0,981834.0,0.0,0.0
2069,BATTERY_4,39273349.0,981834.0,0.0,0.0
2070,BATTERY_4,39273349.0,981834.0,0.0,0.0
2023,BATTERY_6,103255566.0,2581389.0,0.0,0.0
2024,BATTERY_6,95094920.0,2377373.0,0.0,0.0
2025,BATTERY_6,89829740.0,2245744.0,0.0,0.0
2026,BATTERY_6,85482627.0,2137066.0,0.0,0.0
2027,BATTERY_6,81669094.0,2041727.0,0.0,0.0
2028,BATTERY_6,77549540.0,1938739.0,0.0,0.0
2029,BATTERY_6,74042030.0,1851051.0,0.0,0.0
2030,BATTERY_6,70762079.0,1769052.0,0.0,0.0
2031,BATTERY_6,69909254.0,1747731.0,0.0,0.0
2032,BATTERY_6,69024728.0,1725618.0,0.0,0.0
2033,BATTERY_6,68140202.0,1703505.0,0.0,0.0
2034,BATTERY_6,67255676.0,1681392.0,0.0,0.0
2035,BATTERY_6,66371150.0,1659279.0,0.0,0.0
2036,BATTERY_6,65486624.0,1637166.0,0.0,0.0
2037,BATTERY_6,64602098.0,1615052.0,0.0,0.0
2038,BATTERY_6,63717572.0,1592939.0,0.0,0.0
2039,BATTERY_6,62833046.0,1570826.0,0.0,0.0
2040,BATTERY_6,61948520.0,1548713.0,0.0,0.0
2041,BATTERY_6,61063994.0,1526600.0,0.0,0.0
2042,BATTERY_6,60179468.0,1504487.0,0.0,0.0
2043,BATTERY_6,59294942.0,1482374.0,0.0,0.0
2044,BATTERY_6,58410416.0,1460260.0,0.0,0.0
2045,BATTERY_6,57525890.0,1438147.0,0.0,0.0
2046,BATTERY_6,56641364.0,1416034.0,0.0,0.0
2047,BATTERY_6,55756838.0,1393921.0,0.0,0.0
2048,BATTERY_6,54872312.0,1371808.0,0.0,0.0
2049,BATTERY_6,53987786.0,1349695.0,0.0,0.0
2050,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2051,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2052,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2053,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2054,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2055,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2056,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2057,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2058,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2059,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2060,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2061,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2062,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2063,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2064,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2065,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2066,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2067,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2068,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2069,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2070,BATTERY_6,53097571.0,1327439.0,0.0,0.0
2023,BATTERY_8,133065823.0,3326646.0,0.0,0.0
2024,BATTERY_8,121946908.0,3048673.0,0.0,0.0
2025,BATTERY_8,115088813.0,2877220.0,0.0,0.0
2026,BATTERY_8,109148785.0,2728720.0,0.0,0.0
2027,BATTERY_8,103969898.0,2599247.0,0.0,0.0
2028,BATTERY_8,98484988.0,2462125.0,0.0,0.0
2029,BATTERY_8,93612122.0,2340303.0,0.0,0.0
2030,BATTERY_8,89194375.0,2229859.0,0.0,0.0
2031,BATTERY_8,88116836.0,2202921.0,0.0,0.0
2032,BATTERY_8,87001906.0,2175048.0,0.0,0.0
2033,BATTERY_8,85886976.0,2147174.0,0.0,0.0
2034,BATTERY_8,84772047.0,2119301.0,0.0,0.0
2035,BATTERY_8,83657117.0,2091428.0,0.0,0.0
2036,BATTERY_8,82542187.0,2063555.0,0.0,0.0
2037,BATTERY_8,81427257.0,2035681.0,0.0,0.0
2038,BATTERY_8,80312328.0,2007808.0,0.0,0.0
2039,BATTERY_8,79197398.0,1979935.0,0.0,0.0
2040,BATTERY_8,78082468.0,1952062.0,0.0,0.0
2041,BATTERY_8,76967539.0,1924188.0,0.0,0.0
2042,BATTERY_8,75852609.0,1896315.0,0.0,0.0
2043,BATTERY_8,74737679.0,1868442.0,0.0,0.0
2044,BATTERY_8,73622750.0,1840569.0,0.0,0.0
2045,BATTERY_8,72507820.0,1812695.0,0.0,0.0
2046,BATTERY_8,71392890.0,1784822.0,0.0,0.0
2047,BATTERY_8,70277961.0,1756949.0,0.0,0.0
2048,BATTERY_8,69163031.0,1729076.0,0.0,0.0
2049,BATTERY_8,68048101.0,1701203.0,0.0,0.0
2050,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2051,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2052,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2053,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2054,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2055,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2056,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2057,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2058,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2059,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2060,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2061,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2062,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2063,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2064,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2065,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2066,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2067,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2068,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2069,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2070,BATTERY_8,66921793.0,1673045.0,0.0,0.0
2023,CCGT-GAS,56307008.0,1637696.0,117.0,6.36
2024,CCGT-GAS,55537436.0,1637696.0,117.0,6.36
2025,CCGT-GAS,55024388.0,1637696.0,117.0,6.36
2026,CCGT-GAS,54639602.0,1637696.0,117.0,6.36
2027,CCGT-GAS,54190685.0,1637696.0,117.0,6.36
2028,CCGT-GAS,53870030.0,1637696.0,117.0,6.36
2029,CCGT-GAS,53549375.0,1637696.0,117.0,6.36
2030,CCGT-GAS,53356982.0,1637696.0,117.0,6.36
2031,CCGT-GAS,53036327.0,1637696.0,117.0,6.36
2032,CCGT-GAS,52843934.0,1637696.0,117.0,6.36
2033,CCGT-GAS,52587410.0,1637696.0,117.0,6.36
2034,CCGT-GAS,52395017.0,1637696.0,117.0,6.36
2035,CCGT-GAS,52138493.0,1637696.0,117.0,6.36
2036,CCGT-GAS,51946100.0,1637696.0,117.0,6.36
2037,CCGT-GAS,51689576.0,1637696.0,117.0,6.36
2038,CCGT-GAS,51497183.0,1637696.0,117.0,6.36
2039,CCGT-GAS,51240659.0,1637696.0,117.0,6.36
2040,CCGT-GAS,51048266.0,1637696.0,117.0,6.36
2041,CCGT-GAS,50855874.0,1637696.0,117.0,6.36
2042,CCGT-GAS,50599350.0,1637696.0,117.0,6.36
2043,CCGT-GAS,50406957.0,1637696.0,117.0,6.36
2044,CCGT-GAS,50150433.0,1637696.0,117.0,6.36
2045,CCGT-GAS,49958040.0,1637696.0,117.0,6.36
2046,CCGT-GAS,49701516.0,1637696.0,117.0,6.36
2047,CCGT-GAS,49509123.0,1637696.0,117.0,6.36
2048,CCGT-GAS,49252599.0,1637696.0,117.0,6.36
2049,CCGT-GAS,49124337.0,1637696.0,117.0,6.36
2050,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2051,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2052,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2053,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2054,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2055,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2056,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2057,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2058,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2059,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2060,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2061,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2062,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2063,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2064,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2065,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2066,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2067,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2068,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2069,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2070,CCGT-GAS,48996075.0,1637696.0,117.0,6.36
2023,COGENERATION-BAGASSE,253387475.0,8823088.0,339.0,13.5
2024,COGENERATION-BAGASSE,251767350.0,8823088.0,339.0,13.5
2025,COGENERATION-BAGASSE,250111814.0,8823088.0,339.0,13.5
2026,COGENERATION-BAGASSE,248492196.0,8823088.0,339.0,13.5
2027,COGENERATION-BAGASSE,246872465.0,8823088.0,339.0,13.5
2028,COGENERATION-BAGASSE,245252806.0,8823088.0,339.0,13.5
2029,COGENERATION-BAGASSE,243633067.0,8823088.0,339.0,13.5
2030,COGENERATION-BAGASSE,242013309.0,8823088.0,339.0,13.5
2031,COGENERATION-BAGASSE,240393521.0,8823088.0,339.0,13.5
2032,COGENERATION-BAGASSE,238773742.0,8823088.0,339.0,13.5
2033,COGENERATION-BAGASSE,237154131.0,8823088.0,339.0,13.5
2034,COGENERATION-BAGASSE,235534214.0,8823088.0,339.0,13.5
2035,COGENERATION-BAGASSE,233914511.0,8823088.0,339.0,13.5
2036,COGENERATION-BAGASSE,232294766.0,8823088.0,339.0,13.5
2037,COGENERATION-BAGASSE,230675156.0,8823088.0,339.0,13.5
2038,COGENERATION-BAGASSE,229055407.0,8823088.0,339.0,13.5
2039,COGENERATION-BAGASSE,227435693.0,8823088.0,339.0,13.5
2040,COGENERATION-BAGASSE,225816015.0,8823088.0,339.0,13.5
2041,COGENERATION-BAGASSE,224196112.0,8823088.0,339.0,13.5
2042,COGENERATION-BAGASSE,222576381.0,8823088.0,339.0,13.5
2043,COGENERATION-BAGASSE,220956643.0,8823088.0,339.0,13.5
2044,COGENERATION-BAGASSE,219336948.0,8823088.0,339.0,13.5
2045,COGENERATION-BAGASSE,217717399.0,8823088.0,339.0,13.5
2046,COGENERATION-BAGASSE,216097646.0,8823088.0,339.0,13.5
2047,COGENERATION-BAGASSE,214477891.0,8823088.0,339.0,13.5
2048,COGENERATION-BAGASSE,212858058.0,8823088.0,339.0,13.5
2049,COGENERATION-BAGASSE,211238340.0,8823088.0,339.0,13.5
2050,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2051,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2052,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2053,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2054,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2055,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2056,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2057,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2058,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2059,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2060,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2061,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2062,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2063,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2064,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2065,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2066,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2067,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2068,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2069,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2070,COGENERATION-BAGASSE,209618619.0,8823088.0,339.0,13.5
2023,CT-GAS,49893909.0,1228272.0,292.0,9.72
2024,CT-GAS,48739551.0,1228272.0,292.0,9.72
2025,CT-GAS,47841717.0,1228272.0,292.0,9.72
2026,CT-GAS,47328669.0,1228272.0,292.0,9.72
2027,CT-GAS,46687359.0,1228272.0,292.0,9.72
2028,CT-GAS,46302573.0,1228272.0,292.0,9.72
2029,CT-GAS,45917787.0,1228272.0,292.0,9.72
2030,CT-GAS,45661263.0,1228272.0,292.0,9.72
2031,CT-GAS,45340609.0,1228272.0,292.0,9.72
2032,CT-GAS,45084085.0,1228272.0,292.0,9.72
2033,CT-GAS,44827561.0,1228272.0,292.0,9.72
2034,CT-GAS,44635168.0,1228272.0,292.0,9.72
2035,CT-GAS,44378644.0,1228272.0,292.0,9.72
2036,CT-GAS,44122120.0,1228272.0,292.0,9.72
2037,CT-GAS,43865596.0,1228272.0,292.0,9.72
2038,CT-GAS,43673203.0,1228272.0,292.0,9.72
2039,CT-GAS,43416679.0,1228272.0,292.0,9.72
2040,CT-GAS,43160155.0,1228272.0,292.0,9.72
2041,CT-GAS,42903631.0,1228272.0,292.0,9.72
2042,CT-GAS,42711238.0,1228272.0,292.0,9.72
2043,CT-GAS,42454714.0,1228272.0,292.0,9.72
2044,CT-GAS,42198190.0,1228272.0,292.0,9.72
2045,CT-GAS,41941666.0,1228272.0,292.0,9.72
2046,CT-GAS,41749273.0,1228272.0,292.0,9.72
2047,CT-GAS,41492749.0,1228272.0,292.0,9.72
2048,CT-GAS,41300356.0,1228272.0,292.0,9.72
2049,CT-GAS,41236225.0,1228272.0,292.0,9.72
2050,CT-GAS,41107963.0,1228272.0,292.0,9.72
2051,CT-GAS,41107963.0,1228272.0,292.0,9.72
2052,CT-GAS,41107963.0,1228272.0,292.0,9.72
2053,CT-GAS,41107963.0,1228272.0,292.0,9.72
2054,CT-GAS,41107963.0,1228272.0,292.0,9.72
2055,CT-GAS,41107963.0,1228272.0,292.0,9.72
2056,CT-GAS,41107963.0,1228272.0,292.0,9.72
2057,CT-GAS,41107963.0,1228272.0,292.0,9.72
2058,CT-GAS,41107963.0,1228272.0,292.0,9.72
2059,CT-GAS,41107963.0,1228272.0,292.0,9.72
2060,CT-GAS,41107963.0,1228272.0,292.0,9.72
2061,CT-GAS,41107963.0,1228272.0,292.0,9.72
2062,CT-GAS,41107963.0,1228272.0,292.0,9.72
2063,CT-GAS,41107963.0,1228272.0,292.0,9.72
2064,CT-GAS,41107963.0,1228272.0,292.0,9.72
2065,CT-GAS,41107963.0,1228272.0,292.0,9.72
2066,CT-GAS,41107963.0,1228272.0,292.0,9.72
2067,CT-GAS,41107963.0,1228272.0,292.0,9.72
2068,CT-GAS,41107963.0,1228272.0,292.0,9.72
2069,CT-GAS,41107963.0,1228272.0,292.0,9.72
2070,CT-GAS,41107963.0,1228272.0,292.0,9.72
2023,DIESEL,39073079.0,857143.0,468.0,11.48
2024,DIESEL,38920694.0,857143.0,468.0,11.48
2025,DIESEL,38768903.0,857143.0,468.0,11.48
2026,DIESEL,38617704.0,857143.0,468.0,11.48
2027,DIESEL,38467095.0,857143.0,468.0,11.48
2028,DIESEL,38317074.0,857143.0,468.0,11.48
2029,DIESEL,38167637.0,857143.0,468.0,11.48
2030,DIESEL,38018783.0,857143.0,468.0,11.48
2031,DIESEL,37870510.0,857143.0,468.0,11.48
2032,DIESEL,37722815.0,857143.0,468.0,11.48
2033,DIESEL,37575696.0,857143.0,468.0,11.48
2034,DIESEL,37429151.0,857143.0,468.0,11.48
2035,DIESEL,37283177.0,857143.0,468.0,11.48
2036,DIESEL,37137773.0,857143.0,468.0,11.48
2037,DIESEL,36992935.0,857143.0,468.0,11.48
2038,DIESEL,36848663.0,857143.0,468.0,11.48
2039,DIESEL,36704953.0,857143.0,468.0,11.48
2040,DIESEL,36561804.0,857143.0,468.0,11.48
2041,DIESEL,36419213.0,857143.0,468.0,11.48
2042,DIESEL,36277178.0,857143.0,468.0,11.48
2043,DIESEL,36135697.0,857143.0,468.0,11.48
2044,DIESEL,35994768.0,857143.0,468.0,11.48
2045,DIESEL,35854388.0,857143.0,468.0,11.48
2046,DIESEL,35714556.0,857143.0,468.0,11.48
2047,DIESEL,35714556.0,857143.0,468.0,11.48
2048,DIESEL,35714556.0,857143.0,468.0,11.48
2049,DIESEL,35714556.0,857143.0,468.0,11.48
2050,DIESEL,35714556.0,857143.0,468.0,11.48
2051,DIESEL,35714556.0,857143.0,468.0,11.48
2052,DIESEL,35714556.0,857143.0,468.0,11.48
2053,DIESEL,35714556.0,857143.0,468.0,11.48
2054,DIESEL,35714556.0,857143.0,468.0,11.48
2055,DIESEL,35714556.0,857143.0,468.0,11.48
2056,DIESEL,35714556.0,857143.0,468.0,11.48
2057,DIESEL,35714556.0,857143.0,468.0,11.48
2058,DIESEL,35714556.0,857143.0,468.0,11.48
2059,DIESEL,35714556.0,857143.0,468.0,11.48
2060,DIESEL,35714556.0,857143.0,468.0,11.48
2061,DIESEL,35714556.0,857143.0,468.0,11.48
2062,DIESEL,35714556.0,857143.0,468.0,11.48
2063,DIESEL,35714556.0,857143.0,468.0,11.48
2064,DIESEL,35714556.0,857143.0,468.0,11.48
2065,DIESEL,35714556.0,857143.0,468.0,11.48
2066,DIESEL,35714556.0,857143.0,468.0,11.48
2067,DIESEL,35714556.0,857143.0,468.0,11.48
2068,DIESEL,35714556.0,857143.0,468.0,11.48
2069,DIESEL,35714556.0,857143.0,468.0,11.48
2070,DIESEL,35714556.0,857143.0,468.0,11.48
2023,DISTPV,84701456.0,966189.0,0.0,0.0
2024,DISTPV,80317355.0,925220.0,0.0,0.0
2025,DISTPV,75933254.0,884252.0,0.0,0.0
2026,DISTPV,71549153.0,843283.0,0.0,0.0
2027,DISTPV,67165052.0,802315.0,0.0,0.0
2028,DISTPV,62780950.0,761346.0,0.0,0.0
2029,DISTPV,58396849.0,720377.0,0.0,0.0
2030,DISTPV,54012748.0,679409.0,0.0,0.0
2031,DISTPV,53385378.0,673546.0,0.0,0.0
2032,DISTPV,52758008.0,667683.0,0.0,0.0
2033,DISTPV,52130638.0,661821.0,0.0,0.0
2034,DISTPV,51503269.0,655958.0,0.0,0.0
2035,DISTPV,50875899.0,650095.0,0.0,0.0
2036,DISTPV,50248529.0,644233.0,0.0,0.0
2037,DISTPV,49621159.0,638370.0,0.0,0.0
2038,DISTPV,48993789.0,632508.0,0.0,0.0
