allt ,i ,cost_cap ,cost_fom ,cost_vom ,heat_rate
2047,BATTERY_6 ,31324215.88,783105.4,0,0
2048,BATTERY_6 ,30166204.2,754155.11,0,0
2049,BATTERY_6 ,29355596.02,733889.9,0,0
2050,BATTERY_6 ,28487087.27,712177.18,0,0
2017,BATTERY_8 ,168104550.8,4202613.77,0,0
2018,BATTERY_8 ,159935137.2,3998378.43,0,0
2019,BATTERY_8 ,152162734.4,3804068.36,0,0
2020,BATTERY_8 ,144768048.8,3619201.22,0,0
2021,BATTERY_8 ,132534436.5,3313360.92,0,0
2022,BATTERY_8 ,121649126.7,3041228.17,0,0
2023,BATTERY_8 ,110763816.9,2769095.42,0,0
2024,BATTERY_8 ,99878507.15,2496962.68,0,0
2025,BATTERY_8 ,88993197.45,2224829.94,0,0
2026,BATTERY_8 ,83318940.2,2082973.51,0,0
2027,BATTERY_8 ,77123577.72,1928089.44,0,0
2028,BATTERY_8 ,71449320.5,1786233.02,0,0
2029,BATTERY_8 ,65775063.28,1644376.58,0,0
2030,BATTERY_8 ,60042905.48,1501072.64,0,0
2031,BATTERY_8 ,59000694.97,1475017.38,0,0
2032,BATTERY_8 ,57958484.46,1448962.11,0,0
2033,BATTERY_8 ,56453069.28,1411326.73,0,0
2034,BATTERY_8 ,55410858.77,1385271.47,0,0
2035,BATTERY_8 ,54310747.68,1357768.69,0,0
2036,BATTERY_8 ,52805332.5,1320133.31,0,0
2037,BATTERY_8 ,51763121.99,1294078.05,0,0
2038,BATTERY_8 ,50720911.48,1268022.79,0,0
2039,BATTERY_8 ,49678700.97,1241967.53,0,0
2040,BATTERY_8 ,48173285.79,1204332.14,0,0
2041,BATTERY_8 ,47131075.28,1178276.88,0,0
2042,BATTERY_8 ,46030964.19,1150774.11,0,0
2043,BATTERY_8 ,44988753.67,1124718.84,0,0
2044,BATTERY_8 ,43483338.49,1087083.46,0,0
2045,BATTERY_8 ,42441127.98,1061028.2,0,0
2046,BATTERY_8 ,41398917.47,1034972.94,0,0
2047,BATTERY_8 ,40356706.96,1008917.67,0,0
2048,BATTERY_8 ,38851291.78,971282.3,0,0
2049,BATTERY_8 ,37809081.27,945227.03,0,0
2050,BATTERY_8 ,36708970.18,917724.26,0,0
2017,CCGT-GAS ,56801552.87,1600208.48,2334,9.33
2018,CCGT-GAS ,56565126.01,1600208.48,2334,9.33
2019,CCGT-GAS ,56329683.24,1600208.48,2334,9.33
2020,CCGT-GAS ,56095220.46,1600208.48,2334,9.33
2021,CCGT-GAS ,55802141.98,1600208.48,2334,9.33
2022,CCGT-GAS ,55684910.59,1600208.48,2334,9.33
2023,CCGT-GAS ,55040137.94,1600208.48,2334,9.33
2024,CCGT-GAS ,54805675.16,1600208.48,2334,9.33
2025,CCGT-GAS ,54805675.16,1600208.48,2334,9.33
2026,CCGT-GAS ,54571212.38,1600208.48,2334,9.33
2027,CCGT-GAS ,54102286.82,1600208.48,2334,9.33
2028,CCGT-GAS ,53867824.04,1600208.48,2334,9.33
2029,CCGT-GAS ,53633361.25,1600208.48,2334,9.33
2030,CCGT-GAS ,53398898.47,1600208.48,2334,9.33
2031,CCGT-GAS ,53223051.39,1600208.48,2334,9.33
2032,CCGT-GAS ,52988588.61,1600208.48,2334,9.33
2033,CCGT-GAS ,52636894.43,1600208.48,2334,9.33
2034,CCGT-GAS ,52461047.35,1600208.48,2334,9.33
2035,CCGT-GAS ,52226584.57,1600208.48,2334,9.33
2036,CCGT-GAS ,51933506.09,1600208.48,2334,9.33
2037,CCGT-GAS ,51699043.31,1600208.48,2334,9.33
2038,CCGT-GAS ,51523196.22,1600208.48,2334,9.33
2039,CCGT-GAS ,51288733.44,1600208.48,2334,9.33
2040,CCGT-GAS ,51054270.66,1600208.48,2334,9.33
2041,CCGT-GAS ,50819807.88,1600208.48,2334,9.33
2042,CCGT-GAS ,50585345.1,1600208.48,2334,9.33
2043,CCGT-GAS ,50409498.01,1600208.48,2334,9.33
2044,CCGT-GAS ,50175035.23,1600208.48,2334,9.33
2045,CCGT-GAS ,49999188.14,1600208.48,2334,9.33
2046,CCGT-GAS ,49823341.06,1600208.48,2334,9.33
2047,CCGT-GAS ,49588878.27,1600208.48,2334,9.33
2048,CCGT-GAS ,49295799.8,1600208.48,2334,9.33
2049,CCGT-GAS ,49061337.02,1600208.48,2334,9.33
2050,CCGT-GAS ,48475180.06,1600208.48,2334,9.33
2017,COGENERATION-BAGASSE ,57150000,1880000,4869,12.3
2018,COGENERATION-BAGASSE ,57100000,1820000,4869,12.3
2019,COGENERATION-BAGASSE ,57050000,1760000,4869,12.3
2020,COGENERATION-BAGASSE ,57000000,1700000,4869,12.3
2021,COGENERATION-BAGASSE ,56950000,1640000,4869,12.3
2022,COGENERATION-BAGASSE ,56900000,1580000,4869,12.3
2023,COGENERATION-BAGASSE ,56850000,1520000,4869,12.3
2024,COGENERATION-BAGASSE ,56800000,1460000,4869,12.3
2025,COGENERATION-BAGASSE ,56750000,1400000,4869,12.3
2026,COGENERATION-BAGASSE ,56700000,1340000,4869,12.3
2027,COGENERATION-BAGASSE ,56650000,1280000,4869,12.3
2028,COGENERATION-BAGASSE ,56600000,1220000,4869,12.3
2029,COGENERATION-BAGASSE ,56550000,1160000,4869,12.3
2030,COGENERATION-BAGASSE ,56500000,1100000,4869,12.3
2031,COGENERATION-BAGASSE ,55640000,1090000,4869,12.3
2032,COGENERATION-BAGASSE ,54780000,1080000,4869,12.3
2033,COGENERATION-BAGASSE ,53920000,1070000,4869,12.3
2034,COGENERATION-BAGASSE ,53060000,1060000,4869,12.3
2035,COGENERATION-BAGASSE ,52200000,1050000,4869,12.3
2036,COGENERATION-BAGASSE ,51340000,1040000,4869,12.3
2037,COGENERATION-BAGASSE ,50480000,1030000,4869,12.3
2038,COGENERATION-BAGASSE ,49620000,1020000,4869,12.3
2039,COGENERATION-BAGASSE ,48760000,1010000,4869,12.3
2040,COGENERATION-BAGASSE ,47900000,1000000,4869,12.3
2041,COGENERATION-BAGASSE ,47580000,990000,4869,12.3
2042,COGENERATION-BAGASSE ,47260000,980000,4869,12.3
2043,COGENERATION-BAGASSE ,46940000,970000,4869,12.3
2044,COGENERATION-BAGASSE ,46620000,960000,4869,12.3
2045,COGENERATION-BAGASSE ,46300000,950000,4869,12.3
2046,COGENERATION-BAGASSE ,45980000,940000,4869,12.3
2047,COGENERATION-BAGASSE ,45660000,930000,4869,12.3
2048,COGENERATION-BAGASSE ,45340000,920000,4869,12.3
2049,COGENERATION-BAGASSE ,45020000,910000,4869,12.3
2050,COGENERATION-BAGASSE ,44700000,900000,4869,12.3
2017,CT-GAS ,51008999.77,1225068.03,2609,10.26
2018,CT-GAS ,50531163.69,1225068.03,2609,10.26
2019,CT-GAS ,50057803.84,1225068.03,2609,10.26
2020,CT-GAS ,49588878.27,1225068.03,2603.7,10.26
2021,CT-GAS ,49119952.71,1225068.03,2603.7,10.26
2022,CT-GAS ,48885489.93,1225068.03,2603.7,10.26
2023,CT-GAS ,47889023.11,1225068.03,2603.7,10.26
2024,CT-GAS ,47361481.85,1225068.03,2603.7,10.26
2025,CT-GAS ,47185634.76,1225068.03,2603.7,10.26
2026,CT-GAS ,46833940.59,1225068.03,2603.7,10.26
2027,CT-GAS ,46130552.25,1225068.03,2603.7,10.26
2028,CT-GAS ,45778858.08,1225068.03,2603.7,10.26
2029,CT-GAS ,45485779.6,1225068.03,2603.7,10.26
2030,CT-GAS ,45251316.82,1225068.03,2603.7,10.26
2031,CT-GAS ,45075469.73,1225068.03,2603.7,10.26
2032,CT-GAS ,44782391.26,1225068.03,2603.7,10.26
2033,CT-GAS ,44489312.78,1225068.03,2603.7,10.26
2034,CT-GAS ,44254850,1225068.03,2603.7,10.26
2035,CT-GAS ,44020387.22,1225068.03,2603.7,10.26
2036,CT-GAS ,43727308.74,1225068.03,2603.7,10.26
2037,CT-GAS ,43492845.96,1225068.03,2603.7,10.26
2038,CT-GAS ,43258383.18,1225068.03,2603.7,10.26
2039,CT-GAS ,43082536.09,1225068.03,2603.7,10.26
2040,CT-GAS ,42789457.61,1225068.03,2603.7,10.26
2041,CT-GAS ,42554994.83,1225068.03,2603.7,10.26
2042,CT-GAS ,42320532.05,1225068.03,2603.7,10.26
2043,CT-GAS ,42086069.27,1225068.03,2603.7,10.26
2044,CT-GAS ,41851606.49,1225068.03,2603.7,10.26
2045,CT-GAS ,41675759.4,1225068.03,2603.7,10.26
2046,CT-GAS ,41441296.62,1225068.03,2603.7,10.26
2047,CT-GAS ,41206833.84,1225068.03,2603.7,10.26
2048,CT-GAS ,40972371.06,1225068.03,2603.7,10.26
2049,CT-GAS ,40679292.58,1225068.03,2603.7,10.26
2050,CT-GAS ,40210367.02,1225068.03,2603.7,10.26
2017,DIESEL ,40000000,857143,2078,11.48
2018,DIESEL ,39844000,857143,2078,11.48
2019,DIESEL ,39688608.4,857143,2078,11.48
2020,DIESEL ,39533822.83,857143,2078,11.48
2021,DIESEL ,39379640.92,857143,2078,11.48
2022,DIESEL ,39226060.32,857143,2078,11.48
2023,DIESEL ,39073078.68,857143,2078,11.48
2024,DIESEL ,38920693.68,857143,2078,11.48
2025,DIESEL ,38768902.97,857143,2078,11.48
2026,DIESEL ,38617704.25,857143,2078,11.48
2027,DIESEL ,38467095.2,857143,2078,11.48
2028,DIESEL ,38317073.53,857143,2078,11.48
2029,DIESEL ,38167636.94,857143,2078,11.48
2030,DIESEL ,38018783.16,857143,2078,11.48
2031,DIESEL ,37870509.91,857143,2078,11.48
2032,DIESEL ,37722814.92,857143,2078,11.48
2033,DIESEL ,37575695.94,857143,2078,11.48
2034,DIESEL ,37429150.73,857143,2078,11.48
2035,DIESEL ,37283177.04,857143,2078,11.48
2036,DIESEL ,37137772.65,857143,2078,11.48
2037,DIESEL ,36992935.33,857143,2078,11.48
2038,DIESEL ,36848662.89,857143,2078,11.48
2039,DIESEL ,36704953.1,857143,2078,11.48
2040,DIESEL ,36561803.78,857143,2078,11.48
2041,DIESEL ,36419212.75,857143,2078,11.48
2042,DIESEL ,36277177.82,857143,2078,11.48
2043,DIESEL ,36135696.83,857143,2078,11.48
2044,DIESEL ,35994767.61,857143,2078,11.48
2045,DIESEL ,35854388.01,857143,2078,11.48
2046,DIESEL ,35714555.9,857143,2078,11.48
2047,DIESEL ,35714555.9,857143,2078,11.48
2048,DIESEL ,35714555.9,857143,2078,11.48
2049,DIESEL ,35714555.9,857143,2078,11.48
2050,DIESEL ,35714555.9,857143,2078,11.48
2017,DISTPV ,108594185.3,1218602.51,0,0
2018,DISTPV ,105947171.5,1173169.21,0,0
2019,DISTPV ,103364679.4,1129429.81,0,0
2020,DISTPV ,100845136.3,1087321.15,0,0
2021,DISTPV ,95980435.18,1046547.42,0,0
2022,DISTPV ,91115734.04,1005773.7,0,0
2023,DISTPV ,86251032.9,964999.97,0,0
2024,DISTPV ,81386331.76,924226.25,0,0
2025,DISTPV ,76521630.61,883452.52,0,0
2026,DISTPV ,71656929.47,842678.8,0,0
2027,DISTPV ,66792228.33,801905.07,0,0
2028,DISTPV ,61927527.19,761131.35,0,0
2029,DISTPV ,57062826.05,720357.62,0,0
2030,DISTPV ,52198124.91,679583.9,0,0
2031,DISTPV ,51591832.25,674502.23,0,0
2032,DISTPV ,50985539.59,669420.56,0,0
2033,DISTPV ,50379246.93,664338.89,0,0
2034,DISTPV ,49772954.27,659257.22,0,0
2035,DISTPV ,49166661.61,654175.54,0,0
2036,DISTPV ,48560368.95,649093.87,0,0
2037,DISTPV ,47954076.29,644012.2,0,0
2038,DISTPV ,47347783.63,638930.53,0,0
2039,DISTPV ,46741490.97,633848.86,0,0
2040,DISTPV ,46135198.31,628767.19,0,0
2041,DISTPV ,45528905.65,623685.52,0,0
2042,DISTPV ,44922612.99,618603.85,0,0
2043,DISTPV ,44316320.33,613522.18,0,0
2044,DISTPV ,43710027.67,608440.51,0,0
2045,DISTPV ,43103735.01,603358.84,0,0
2046,DISTPV ,42497442.35,598277.16,0,0
2047,DISTPV ,41891149.69,593195.49,0,0
2048,DISTPV ,41284857.03,588113.82,0,0
2049,DISTPV ,40678564.37,583032.15,0,0
2050,DISTPV ,40072271.71,577950.48,0,0
2017,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2018,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2019,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2020,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2021,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2022,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2023,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2024,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2025,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2026,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2027,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2028,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2029,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2030,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2031,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2032,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2033,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2034,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2035,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2036,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2037,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2038,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2039,HYDRO-PONDAGE ,100000000,1943862.93,0,0
2040,HYDRO-PONDAGE ,100000000,1866108.62,0,0
2041,HYDRO-PONDAGE ,100000000,1866108.62,0,0
2042,HYDRO-PONDAGE ,100000000,1866108.62,0,0
2043,HYDRO-PONDAGE ,100000000,1866108.62,0,0
2044,HYDRO-PONDAGE ,100000000,1866108.62,0,0
2045,HYDRO-PONDAGE ,100000000,1866108.62,0,0
2046,HYDRO-PONDAGE ,100000000,1866108.62,0,0
2047,HYDRO-PONDAGE ,100000000,1866108.62,0,0
2048,HYDRO-PONDAGE ,100000000,1866108.62,0,0
2049,HYDRO-PONDAGE ,100000000,1866108.62,0,0
2050,HYDRO-PONDAGE ,100000000,1866108.62,0,0
2017,HYDRO-PUMPED ,100000000,2928571,0,0
2018,HYDRO-PUMPED ,99740000,2928571,0,0
2019,HYDRO-PUMPED ,99480676,2928571,0,0
2020,HYDRO-PUMPED ,99222026.24,2928571,0,0
2021,HYDRO-PUMPED ,98964048.97,2928571,0,0
2022,HYDRO-PUMPED ,98706742.45,2928571,0,0
2023,HYDRO-PUMPED ,98450104.92,2928571,0,0
2024,HYDRO-PUMPED ,98194134.64,2928571,0,0
2025,HYDRO-PUMPED ,97938829.89,2928571,0,0
2026,HYDRO-PUMPED ,97684188.94,2928571,0,0
2027,HYDRO-PUMPED ,97430210.04,2928571,0,0
2028,HYDRO-PUMPED ,97176891.5,2928571,0,0
2029,HYDRO-PUMPED ,96924231.58,2928571,0,0
2030,HYDRO-PUMPED ,96672228.58,2928571,0,0
2031,HYDRO-PUMPED ,96420880.78,2928571,0,0
2032,HYDRO-PUMPED ,96170186.49,2928571,0,0
2033,HYDRO-PUMPED ,95920144.01,2928571,0,0
2034,HYDRO-PUMPED ,95670751.63,2928571,0,0
2035,HYDRO-PUMPED ,95422007.68,2928571,0,0
2036,HYDRO-PUMPED ,95173910.46,2928571,0,0
2037,HYDRO-PUMPED ,94926458.29,2928571,0,0
2038,HYDRO-PUMPED ,94679649.5,2928571,0,0
2039,HYDRO-PUMPED ,94433482.41,2928571,0,0
2040,HYDRO-PUMPED ,94187955.36,2928571,0,0
2041,HYDRO-PUMPED ,93943066.67,2928571,0,0
2042,HYDRO-PUMPED ,93698814.7,2928571,0,0
2043,HYDRO-PUMPED ,93455197.78,2928571,0,0
2044,HYDRO-PUMPED ,93212214.27,2928571,0,0
2045,HYDRO-PUMPED ,92969862.51,2928571,0,0
2046,HYDRO-PUMPED ,92728140.87,2928571,0,0
2047,HYDRO-PUMPED ,92728140.87,2928571,0,0
2048,HYDRO-PUMPED ,92728140.87,2928571,0,0
2049,HYDRO-PUMPED ,92728140.87,2928571,0,0
2050,HYDRO-PUMPED ,92728140.87,2928571,0,0
2017,HYDRO-ROR ,65000000,2100000,0,0
2018,HYDRO-ROR ,64999999.54,2100000,0,0
2019,HYDRO-ROR ,64999999.08,2100000,0,0
2020,HYDRO-ROR ,64999988.9,2100000,0,0
2021,HYDRO-ROR ,64999988.9,2100000,0,0
2022,HYDRO-ROR ,64999988.9,2100000,0,0
2023,HYDRO-ROR ,64999988.9,2100000,0,0
2024,HYDRO-ROR ,64999988.9,2100000,0,0
2025,HYDRO-ROR ,64999988.9,2100000,0,0
2026,HYDRO-ROR ,64999989.92,2100000,0,0
2027,HYDRO-ROR ,64999990.94,2100000,0,0
2028,HYDRO-ROR ,64999991.96,2100000,0,0
2029,HYDRO-ROR ,64999992.98,2100000,0,0
2030,HYDRO-ROR ,64999993.99,2100000,0,0
2031,HYDRO-ROR ,64999995.01,2100000,0,0
2032,HYDRO-ROR ,64999996.03,2100000,0,0
2033,HYDRO-ROR ,64999997.05,2100000,0,0
2034,HYDRO-ROR ,64999998.07,2100000,0,0
2035,HYDRO-ROR ,64999999.08,2100000,0,0
2036,HYDRO-ROR ,64999999.08,2100000,0,0
2037,HYDRO-ROR ,64999999.08,2100000,0,0
2038,HYDRO-ROR ,64999999.08,2100000,0,0
2039,HYDRO-ROR ,64999999.08,2100000,0,0
2040,HYDRO-ROR ,62399994.82,2100000,0,0
2041,HYDRO-ROR ,62399994.82,2100000,0,0
2042,HYDRO-ROR ,62399994.82,2100000,0,0
2043,HYDRO-ROR ,62399994.82,2100000,0,0
2044,HYDRO-ROR ,62399994.82,2100000,0,0
2045,HYDRO-ROR ,62399994.82,2100000,0,0
2046,HYDRO-ROR ,62399994.82,2100000,0,0
2047,HYDRO-ROR ,62399994.82,2100000,0,0
2048,HYDRO-ROR ,62399994.82,2100000,0,0
2049,HYDRO-ROR ,62399994.82,2100000,0,0
2050,HYDRO-ROR ,62399994.82,2100000,0,0
2017,HYDRO-STORAGE ,100000000,2928571,0,0
2018,HYDRO-STORAGE ,99740000,2928571,0,0
2019,HYDRO-STORAGE ,99480676,2928571,0,0
2020,HYDRO-STORAGE ,99222026.24,2928571,0,0
2021,HYDRO-STORAGE ,98964048.97,2928571,0,0
2022,HYDRO-STORAGE ,98706742.45,2928571,0,0
2023,HYDRO-STORAGE ,98450104.92,2928571,0,0
2024,HYDRO-STORAGE ,98194134.64,2928571,0,0
2025,HYDRO-STORAGE ,97938829.89,2928571,0,0
2026,HYDRO-STORAGE ,97684188.94,2928571,0,0
2027,HYDRO-STORAGE ,97430210.04,2928571,0,0
2028,HYDRO-STORAGE ,97176891.5,2928571,0,0
2029,HYDRO-STORAGE ,96924231.58,2928571,0,0
2030,HYDRO-STORAGE ,96672228.58,2928571,0,0
2031,HYDRO-STORAGE ,96420880.78,2928571,0,0
2032,HYDRO-STORAGE ,96170186.49,2928571,0,0
2033,HYDRO-STORAGE ,95920144.01,2928571,0,0
2034,HYDRO-STORAGE ,95670751.63,2928571,0,0
2035,HYDRO-STORAGE ,95422007.68,2928571,0,0
2036,HYDRO-STORAGE ,95173910.46,2928571,0,0
2037,HYDRO-STORAGE ,94926458.29,2928571,0,0
2038,HYDRO-STORAGE ,94679649.5,2928571,0,0
2039,HYDRO-STORAGE ,94433482.41,2928571,0,0
2040,HYDRO-STORAGE ,94187955.36,2928571,0,0
2041,HYDRO-STORAGE ,93943066.67,2928571,0,0
2042,HYDRO-STORAGE ,93698814.7,2928571,0,0
2043,HYDRO-STORAGE ,93455197.78,2928571,0,0
2044,HYDRO-STORAGE ,93212214.27,2928571,0,0
2045,HYDRO-STORAGE ,92969862.51,2928571,0,0
2046,HYDRO-STORAGE ,92728140.87,2928571,0,0
2047,HYDRO-STORAGE ,92728140.87,2928571,0,0
2048,HYDRO-STORAGE ,92728140.87,2928571,0,0
2049,HYDRO-STORAGE ,92728140.87,2928571,0,0
2050,HYDRO-STORAGE ,92728140.87,2928571,0,0
