region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,dist_to_coast
s13,13,22998,108.181,847480.414,23.104,7117.164
s125,14,23224,50.022,1481532.783,26.345,5841.915
s125,14,23225,535.092,690466.621,26.345,9541.6
s125,14,23226,599.407,776610.349,17.713,18012.658
s125,14,23227,599.407,823662.966,17.713,24782.084
s129,13,23228,599.407,1284004.408,95.861,25531.34
s129,13,23229,599.407,1264299.892,95.861,22377.418
s129,13,23230,599.407,1256778.775,95.861,20974.074
s129,13,23231,599.407,1291036.175,95.861,24080.266
s129,13,23232,599.407,1354964.058,95.861,30724.354
s191,13,23233,599.407,1428825.092,95.861,39161.566
s191,13,23234,599.407,1080695.047,42.14,46011.42
s191,13,23235,599.407,1037843.788,12.072,43726.402
s191,13,23236,599.407,961228.338,23.778,36078.95
s191,13,23237,599.407,898131.138,23.778,29204.14
s191,13,23238,599.407,862864.487,27.158,23329.402
s191,13,23239,599.407,770726.32,27.158,15106.365
s191,5,23240,448.307,695411.623,19.035,8814.092
s191,13,23245,423.683,722942.439,43.375,8078.787
s191,13,23246,599.407,747439.584,43.375,14715.259
s191,13,23247,599.407,865660.16,58.745,22308.84
s191,13,23248,599.407,973327.636,55.652,27389.49
s191,12,23249,599.407,1008944.502,55.652,31653.74
s191,12,23250,599.407,1014823.959,38.94,36783.035
s191,12,23251,599.407,1057579.009,38.94,43240.383
s191,12,23252,599.407,1118506.942,38.94,50620.27
s191,12,23253,599.407,1179398.809,38.94,58361.906
s191,12,23254,599.407,1251203.596,28.428,61766.207
s191,12,23255,599.407,1237675.299,57.318,58959.766
s191,12,23256,599.407,1192590.199,57.318,52860.02
s191,12,23257,599.407,1155421.332,57.318,47554.75
s191,12,23258,599.407,1124066.132,57.318,44062.926
s191,12,23259,599.407,1148045.439,81.494,42202.227
s211,12,23260,599.407,1116043.139,81.494,39528.902
s211,12,23261,599.407,1115616.689,81.494,38745.21
s211,12,23262,599.407,1087723.438,79.219,37883.895
s211,12,23263,599.407,1102510.774,94.256,32869.6
s211,12,23264,599.407,1057623.208,94.256,28055.738
s211,13,23265,595.102,972244.238,93.175,24437.84
s211,5,23266,389.589,1032687.602,93.175,19000.44
s211,5,23267,80.501,2164456.839,92.486,12658.102
s356,2,23392,273.788,1245230.213,64.136,8623.098
s356,12,23393,34.224,6287263.475,64.136,10343.243
s13,13,23468,488.901,1402354.78,12.636,78882.82
s13,13,23469,599.407,1228035.784,5.5,69247.02
s13,13,23470,599.407,1073677.084,5.5,59245.98
s13,13,23471,519.466,994215.523,5.5,49210.543
s13,13,23472,575.989,884287.214,5.5,39145.285
s13,13,23473,599.407,774373.151,5.5,29530.217
s13,13,23474,599.407,683718.601,5.5,19559.088
s13,13,23475,529.41,593810.855,10.972,10034.01
s125,14,23702,421.918,711620.503,36.651,8122.529
s125,14,23703,599.407,723592.443,26.345,15074.96
s129,14,23704,599.407,855772.736,60.469,19870.701
s129,6,23705,599.407,831900.72,64.198,17509.445
s129,6,23706,599.407,1160357.142,95.861,15250.485
s129,13,23707,599.407,1152460.892,95.861,12779.369
s129,5,23708,599.407,1122726.058,95.861,10599.103
s129,13,23709,599.407,1206371.675,95.861,15872.053
s129,13,23710,599.407,1304097.458,95.861,24795.287
s191,13,23711,599.407,987481.297,42.14,34347.82
s191,13,23712,599.407,1011637.581,42.14,36449.633
s191,13,23713,599.407,969623.071,12.072,34738.516
s191,13,23714,599.407,919710.454,12.072,29385.258
s191,13,23715,599.407,817843.738,23.778,21120.639
s191,13,23716,599.407,745766.605,23.778,14938.88
s191,5,23717,588.817,693319.203,27.158,9921.121
s191,5,23718,44.727,2542981.39,27.158,5608.46
s191,6,23722,121.87,765465.197,26.517,6349.588
s191,6,23723,598.675,669344.977,51.476,9405.044
s191,13,23724,599.407,843290.335,61.494,14216.916
s191,13,23725,599.407,868770.686,55.652,16781.484
s191,13,23726,599.407,897839.319,55.652,19356.883
s191,13,23727,599.407,893844.642,38.94,23539.08
s191,12,23728,599.407,946862.242,38.94,28736.451
s191,12,23729,599.407,1006849.042,38.94,35674.51
s191,12,23730,599.407,1065301.675,38.94,43398.527
s191,12,23731,599.407,1129452.792,38.94,51462.793
s191,12,23732,599.407,1189756.88,28.428,51620.715
s191,12,23733,599.407,1190330.513,28.428,49410.785
s191,12,23734,599.407,1119662.716,57.318,44566.797
s191,12,23735,599.407,1059088.366,57.318,38185.79
s191,12,23736,599.407,1052887.316,57.318,33836.375
s191,12,23737,599.407,1070599.472,81.494,31929.316
s211,12,23738,599.407,1034464.706,81.494,29173.07
s211,12,23739,599.407,1027073.139,81.494,28165.03
s211,12,23740,599.407,1006501.088,79.219,27775.904
s211,12,23741,599.407,1023280.524,94.256,24122.668
s211,12,23742,271.593,1345093.518,94.256,20764.309
s211,13,23743,111.022,2032327.577,93.175,18888.576
s211,5,23744,32.157,5371254.339,93.175,18139.871
s211,5,23745,41.413,3682336.188,92.486,11699.897
s211,5,23746,45.33,3407724.597,92.486,12106.511
s356,12,23869,314.986,1111627.454,74.132,9886.458
s356,2,23870,345.033,1127619.863,64.136,12692.689
s13,13,23946,558.812,1343186.508,12.636,74640.914
s13,13,23947,520.757,1205469.035,12.636,64901.65
s13,13,23948,528.937,1081063.982,12.636,55336.332
s13,13,23949,578.959,952079.841,12.636,45576.47
s13,13,23950,599.407,837923.217,5.5,35820.32
s13,13,23951,597.943,727528.389,5.5,25711.768
s13,13,23952,599.407,646502.917,5.5,15707.583
s13,5,23953,315.674,567615.545,5.5,8339.264
s125,14,24179,285.153,950304.855,49.395,7088.154
s125,14,24180,599.407,804791.282,49.395,12887.37
s129,14,24181,599.407,819532.803,60.469,15970.944
s129,6,24182,599.407,736146.086,60.469,11228.905
s129,6,24183,503.538,774779.936,64.198,8975.59
s129,6,24184,306.118,924659.232,64.198,7464.316
s129,5,24185,228.587,1998672.297,95.861,6813.116
s129,5,24186,122.645,3305094.337,95.861,5804.731
s129,5,24187,599.407,1149760.858,95.861,11871.621
s191,13,24188,599.407,1280190.292,95.861,22364.713
s191,13,24189,599.407,943436.381,42.14,28865.674
s191,13,24190,599.407,927199.281,42.14,26112.883
s191,13,24191,599.407,851447.219,30.908,24390.072
s191,13,24192,599.407,842656.521,12.072,21807.25
s191,13,24193,599.407,750045.888,12.072,14775.154
s191,5,24194,411.156,692539.897,23.778,7961.82
s191,5,24195,136.636,878963.591,22.059,6178.383
s191,6,24200,274.09,699691.967,22.44,6119.76
s191,6,24201,121.698,1197557.449,51.476,5955.676
s191,6,24202,235.475,1101665.089,61.494,8217.967
s191,5,24203,206.805,1197503.327,55.652,9836.446
s191,13,24204,494.799,694374.845,42.256,10463.965
s191,13,24205,599.407,799988.309,38.94,14149.615
s191,12,24206,599.407,870974.459,38.94,20683.527
s191,12,24207,599.407,949437.109,38.94,28474.31
s191,12,24208,599.407,1020277.242,38.94,37197.61
s191,12,24209,599.407,1076409.192,38.94,43925.92
s191,12,24210,599.407,1118713.78,28.428,41603.3
s191,12,24211,599.407,1113986.846,28.428,38993.438
s191,12,24212,599.407,1050403.282,57.318,36679.047
s191,3,24213,599.407,973583.532,57.318,29620.344
s191,12,24214,599.407,962835.399,57.318,23903.527
s191,12,24215,599.407,928323.135,56.892,21554.531
s211,12,24216,599.407,947744.889,81.494,18988.252
s211,12,24217,599.407,923398.306,81.494,17594.215
s211,12,24218,599.407,902097.188,79.219,17277.465
s211,13,24219,599.407,845095.381,79.68,15244.412
s211,5,24220,241.502,1295703.983,94.256,10794.176
s211,5,24224,80.113,2140769.202,92.486,8602.515
s356,12,24346,156.783,1673233.794,74.132,9689.858
s356,2,24347,599.407,884671.069,74.132,15261.901
s356,11,24348,599.407,978426.185,74.132,21799.52
s356,11,24349,52.648,4435694.975,64.136,25188.297
s13,13,24424,599.407,1291704.457,12.636,71070.64
s13,13,24425,599.407,1128242.773,12.636,60937.91
s13,13,24426,599.407,996112.823,12.636,50876.754
s13,13,24427,599.407,905659.957,12.636,41051.742
s13,13,24428,599.407,829054.373,12.636,31618.227
s13,13,24429,599.407,710921.984,5.5,22185.982
s13,13,24430,599.407,600235.301,5.5,12351.106
s13,5,24431,96.558,664692.366,5.5,6789.687
s125,14,24656,262.337,951357.018,52.578,7111.422
s125,14,24657,599.278,780484.074,52.578,12011.215
s129,14,24658,599.407,836384.431,54.79,15852.812
s129,14,24659,599.407,732461.616,49.481,11055.929
s129,6,24660,130.092,1288723.308,60.469,6038.557
s129,6,24661,65.821,2477323.867,64.198,5469.69
s129,5,24664,267.848,1503603.071,82.896,6793.135
s129,5,24665,599.407,1030657.937,82.896,13246.37
s191,13,24666,599.407,877076.047,42.14,22414.18
s191,13,24667,599.407,869741.564,42.14,20477.49
s191,13,24668,599.407,827989.881,42.14,15922.931
s191,13,24669,599.407,737516.002,30.908,14004.082
s191,13,24670,599.407,650406.478,15.588,12130.747
s191,5,24671,482.057,691989.019,12.072,8689.798
s191,5,24672,48.257,930878.289,10.968,5804.884
s191,6,24678,44.857,2085786.622,35.631,5434.146
s191,5,24682,18.425,4220955.027,42.256,5895.153
s191,5,24683,373.575,821018.741,38.94,7678.425
s191,13,24684,599.407,797288.042,38.94,13673.314
s191,12,24685,599.407,895613.992,38.94,22824.32
s191,12,24686,599.407,879403.246,10.256,31750.574
s191,12,24687,599.407,926906.575,26.364,34055.965
s191,12,24688,599.407,1039843.03,28.428,31919.701
s191,12,24689,599.407,1020989.53,28.428,28524.621
s191,12,24690,599.407,979473.713,28.428,27705.549
s191,4,24691,599.407,900818.182,57.318,22141.586
s191,12,24692,599.407,859748.032,57.318,14786.146
s191,13,24693,599.407,794651.035,56.892,11207.356
s191,5,24694,541.033,682529.69,63.18,9499.893
s211,5,24695,425.061,904848.645,81.494,8571.817
s211,5,24696,410.941,892669.02,79.219,8435.822
s211,5,24697,347.659,913733.107,79.68,7789.725
s211,5,24698,61.861,1914837.787,78.859,5927.529
s356,2,24823,93.544,2418805.948,74.132,10250.9
s356,12,24824,458.509,938785.8,74.132,9645.535
s356,11,24825,599.407,941492.269,74.132,17425.426
s356,11,24826,599.407,1044274.235,74.132,27446.799
s356,11,24827,41.929,4997289.714,74.132,32388.83
s13,13,24902,599.407,1231888.49,12.636,67667.875
s13,13,24903,599.407,1026354.673,12.636,57701.9
s13,13,24904,599.407,952467.523,12.636,47646.86
s13,13,24905,599.407,876392.207,12.636,37512.88
s13,13,24906,599.407,794148.673,12.636,27396.639
s13,13,24907,599.407,697314.573,12.636,17473.455
s13,5,24908,462.384,606843.706,12.636,9200.899
s125,14,25133,190.705,931317.113,36.18,6743.166
s125,14,25134,597.771,717536.51,36.18,11236.632
s129,14,25135,599.407,774677.678,53.164,13712.209
s129,14,25136,509.393,772810.173,54.79,9120.141
s129,6,25137,311.283,790999.098,49.481,7344.669
s129,6,25142,286.229,1447498.673,82.896,7085.998
s191,5,25143,599.407,1054578.653,82.896,14564.814
s191,13,25144,599.407,873380.348,55.499,19769.4
s191,13,25145,598.976,781203.211,42.14,12260.725
s191,6,25146,383.002,812178.736,42.14,7962.262
s191,6,25147,230.826,819440.114,30.908,6821.766
s191,5,25148,132.417,821098.498,15.588,6007.614
s191,5,25162,537.159,619252.097,25.273,9205.647
s191,13,25163,599.407,728760.312,10.256,17272.797
s191,12,25164,599.407,809279.612,10.256,24064.56
s191,12,25165,599.407,834560.442,26.364,23514.99
s191,12,25166,599.407,946235.23,28.428,22537.137
s191,4,25167,599.407,896691.563,28.428,18219.76
s191,4,25168,599.407,872354.813,28.428,17706.592
s191,12,25169,598.89,846498.084,57.318,14476.26
s191,13,25170,301.382,1002307.56,57.318,9586.402
s191,5,25171,68.878,2408471.237,56.892,5620.716
s211,5,25179,295.786,789132.988,68.436,7429.51
s211,5,25180,438.965,694165.99,43.117,10187.27
s211,5,25181,200.046,748275.739,29.639,7158.196
s356,12,25300,146.58,1807500.43,70.908,10866.635
s356,12,25301,599.407,904458.902,74.132,15013.288
s356,11,25302,599.407,933872.652,74.132,17057.19
s356,11,25303,599.407,1011065.169,74.132,22995.67
s356,11,25304,584.254,1097523.082,74.132,31342.7
s356,11,25305,25.614,7710757.18,74.132,35799.17
s13,13,25380,599.407,1125805.365,8.871,63745.676
s13,13,25381,599.407,993084.123,12.636,53875.72
s13,13,25382,599.407,928446.173,12.636,44021.83
s13,13,25383,599.407,853879.89,12.636,34135.41
s13,13,25384,596.695,766115.15,12.636,24135.982
s13,13,25385,599.407,661978.523,12.636,14096.584
s13,5,25386,209.129,671896.889,12.636,7451.185
s125,7,25610,264.059,747130.607,21.752,7174.412
s125,7,25611,593.079,660121.264,36.18,9895.062
s129,7,25612,586.105,701466.032,53.164,9965.074
s129,7,25613,369.786,775174.7,53.164,7850.074
s129,7,25614,33.75,2104180.108,43.12,5552.808
s129,6,25619,250.886,896167.492,47.22,7177.428
s191,6,25620,572.372,721081.398,47.22,10523.178
s191,13,25621,599.407,886358.024,61.425,16064.646
s191,13,25622,599.407,807686.631,55.499,13707.39
s191,6,25623,360.875,846249.535,55.499,7729.153
s191,5,25640,140.123,869535.426,10.256,6684.286
s191,5,25641,557.693,646994.759,10.256,10461.451
s191,13,25642,599.407,747373.725,26.364,15694.867
s191,13,25643,599.407,722009.825,26.364,13101.251
s191,5,25644,599.407,657871.99,22.082,13596.403
s191,5,25645,521.661,805788.018,28.428,9377.267
s191,5,25646,507.111,823036.001,28.428,8660.338
s191,13,25647,336.94,1371509.347,76.82,7846.861
s211,5,25657,100.26,1151799.571,53.646,6264.815
s211,5,25658,258.377,771530.155,43.117,6914.961
s211,5,25659,53.897,1415670.997,29.639,5735.498
s356,12,25777,222.819,1357727.397,70.908,8655.258
s356,12,25778,595.274,901928.845,70.908,14231.794
s356,12,25779,599.407,990589.661,70.908,21811.438
s356,11,25780,599.407,1037133.985,74.132,27066.057
s356,11,25781,599.407,1092383.385,74.132,31227.66
s356,11,25782,559.716,1160771.169,74.132,37822.54
s15,13,25857,599.407,1320042.298,8.871,69816.51
s15,13,25858,599.407,1062912.698,8.871,59933.676
s13,13,25859,599.407,941594.315,8.871,50033.2
s13,13,25860,597.771,878131.584,8.871,40125.06
s13,13,25861,599.407,799373.715,8.871,30212.56
s13,13,25862,599.407,715468.3,8.759,20354.375
s13,13,25863,563.591,607777.488,8.759,10847.206
s13,5,25864,30.048,1332682.723,8.759,6190.411
s125,7,26087,84.418,819839.707,11.463,6107.783
s129,7,26088,484.338,659959.631,18.038,7909.92
s129,7,26089,295.356,698998.12,26.752,7322.689
s129,7,26090,28.068,2098469.029,34.775,5500.696
s129,6,26096,108.525,983123.155,29.388,5834.616
s129,6,26097,580.466,664526.745,26.622,9303.517
s191,6,26098,599.407,810227.29,61.425,13167.178
s191,6,26099,560.319,812523.001,61.425,9903.749
s191,6,26100,320.41,870186.839,62.597,7524.217
s191,5,26119,138.831,1105842.828,8.976,7374.618
s191,13,26120,245.592,836244.426,26.364,9986.527
s191,13,26121,204.652,856655.853,26.364,6568.21
s191,5,26122,397.208,606080.139,22.082,7462.091
s191,5,26123,131.169,1046829.59,18.292,6542.012
s191,5,26124,27.379,2647000.647,16.435,5320.514
s356,12,26254,35.085,7620067.75,72.006,10623.31
s356,12,26255,597.082,1016186.595,72.006,14000.017
s356,12,26256,599.407,1078056.767,72.006,20113.885
s356,11,26257,599.407,1060311.878,70.908,28574.434
s356,11,26258,599.407,1121372.335,74.132,36222.258
s356,11,26259,599.407,1166598.052,74.132,40584.45
s356,11,26260,599.407,1192468.719,74.132,45941.75
s15,13,26335,599.407,1250021.517,7.778,65755.445
s15,13,26336,599.407,1019512.181,8.871,56018.074
s15,13,26337,599.407,926079.265,8.871,46172.113
s15,13,26338,597.47,857500.94,8.871,36306.06
s13,13,26339,559.544,773422.286,8.871,26621.385
s13,13,26340,536.341,675314.853,8.871,16693.668
s13,13,26341,341.245,594078.737,8.871,8648.404
s129,6,26575,150.971,629917.638,20.725,6594.398
s129,6,26576,275.381,705258.366,31.888,7026.906
s191,6,26577,37.409,2004065.651,43.52,5647.617
s356,12,26732,47.569,6276978.738,70.87,14438.191
s356,12,26733,599.407,1119447.314,70.87,20470.244
s356,11,26734,599.407,1191559.998,70.87,28145.746
s356,11,26735,599.407,1253731.198,70.87,35022.06
s356,11,26736,599.407,1186736.878,70.908,43282.418
s356,11,26737,599.407,1233934.085,74.132,50202.15
s356,10,26738,599.192,1257353.778,74.132,54846.566
s356,10,26739,73.785,3386253.15,74.132,59464.008
s15,12,26813,583.909,1240089.05,7.778,60969.027
s15,12,26814,599.407,1032597.334,7.778,51601.305
s15,13,26815,572.372,942137.745,7.778,42263.008
s15,13,26816,522.092,838500.929,8.871,32117.16
s15,13,26817,577.065,731744.953,8.871,22389.562
s15,13,26818,599.407,628993.898,8.871,12635.78
s13,13,26819,128.457,666790.997,8.871,6993.35
s356,12,27209,37.108,7825154.426,70.87,9539.599
s356,12,27210,372.541,1338702.843,70.87,14861.056
s356,11,27211,482.401,1247996.799,70.87,22105.785
s356,11,27212,509.479,1322220.676,70.87,32857.727
s356,11,27213,446.197,1474294.982,70.87,42645.363
s356,11,27214,599.407,1385095.831,70.87,49995.336
s356,11,27215,599.407,1438981.114,70.87,58009.05
s356,10,27216,599.407,1319593.569,74.132,64230.82
s356,10,27217,100.088,2803733.84,74.132,66999.54
s15,12,27291,545.553,1212076.507,7.778,56042.527
s15,12,27292,536.857,1051772.95,7.778,46565.695
s15,12,27293,549.212,931309.029,7.778,37021.754
s15,13,27294,599.407,798246.417,7.778,27875.988
s15,13,27295,599.407,693459.934,7.778,18299.775
s15,13,27296,477.278,592467.538,5.5,9720.535
s356,12,27687,493.766,1131464.365,70.87,12403.83
s356,12,27688,572.803,1132363.527,70.87,19295.617
s356,11,27689,313.005,1602637.568,70.87,26746.76
s356,11,27690,390.45,1524385.226,70.87,36863.953
s356,11,27691,338.189,1717288.464,70.87,48503.242
s356,11,27692,599.407,1426588.381,70.87,56132.47
s356,10,27693,599.407,1480067.864,70.87,64858.54
s356,10,27694,599.407,1524240.198,70.87,72723.36
s356,10,27695,179.77,2075540.85,74.132,77201.72
s14,12,27768,599.407,1245252.91,28.227,59548.504
s14,12,27769,599.407,1161425.76,28.227,51254.94
s15,12,27770,599.407,1039854.66,28.227,41934.832
s15,12,27771,599.407,875434.951,7.778,32363.357
s15,13,27772,599.407,746571.617,7.778,22898.877
s15,13,27773,599.407,644886.951,7.778,13555.471
s15,13,27774,205.384,647121.846,7.778,7564.948
s211,5,28044,15.239,1464098.202,5.5,5217.314
s211,5,28045,66.122,1442185.791,9.647,5561.126
s356,3,28162,92.167,1720855.872,38.402,10446.13
s356,3,28163,131.599,2883305.261,78.632,10024.07
s356,12,28164,303.793,1461145.829,70.87,10705.616
s356,12,28165,562.041,1099664.291,70.87,15180.782
s356,11,28166,57.728,5348341.519,70.87,19679.18
s356,11,28167,224.239,2008372.748,70.87,33192.508
s356,11,28168,89.455,3863442.49,70.87,38038.535
s356,11,28169,399.963,1617727.646,70.87,52462.652
s356,11,28170,599.407,1453234.714,70.87,60227.973
s356,10,28171,599.407,1512533.014,70.87,69900.695
s356,10,28172,599.407,1560001.031,70.87,79355.88
s356,10,28173,190.533,2549823.635,70.87,85024.4
s14,12,28246,599.407,1197086.726,28.227,51894.09
s14,12,28247,599.407,1078164.06,28.227,44659.926
s14,12,28248,599.407,983424.693,28.227,36609.605
s15,12,28249,599.407,838283.36,28.227,27630.105
s15,13,28250,599.407,721036.876,28.227,18219.572
s15,13,28251,474.739,613483.886,7.778,9746.302
s211,5,28522,358.12,555208.329,10.535,8193.184
s211,5,28523,597.642,630228.811,9.647,10862.113
s211,5,28524,524.416,629978.63,9.647,9305.933
s211,5,28525,354.676,626551.923,5.5,7736.215
s211,5,28526,21.352,1181427.338,5.5,5500.63
s211,5,28528,130.695,910508.505,19.429,5491.138
s211,5,28529,264.188,622026.469,25.505,6484.851
s211,5,28530,177.231,735613.964,33.193,6301.161
s211,5,28531,536.901,643928.234,43.295,8920.653
s211,5,28532,483.908,695974.322,55.08,9057.09
s211,5,28533,532.983,732821.586,66.803,9174.068
s211,5,28534,71.331,2096364.566,80.274,9162.403
s211,5,28535,20.62,6418552.683,92.528,9590.963
s211,5,28536,35.3,3954010.25,92.528,7735.41
s356,3,28640,88.766,1793480.289,38.402,13179.08
s356,12,28642,377.621,1472350.37,78.632,19288.625
s356,11,28643,222.345,1909626.786,70.87,22433.285
s356,11,28644,420.153,1426205.87,70.87,31458.227
s356,11,28645,86.355,3936338.238,70.87,34383.777
s356,11,28646,155.534,2645744.101,70.87,46908.04
s356,11,28647,445.724,1586150.935,70.87,58171.87
s356,11,28648,599.407,1486144.948,70.87,65588.52
s356,10,28649,599.407,1537172.548,70.87,74582.32
s356,10,28650,599.407,1582242.548,70.87,83953.63
s356,10,28651,263.586,2184895.599,70.87,91062.79
s14,12,28723,599.407,1206120.197,12.9,53462.996
s14,12,28724,599.407,1097909.247,12.9,44752.63
